OBJECTID,ATTRIBUTE,SHAPEAREA,SHAPELEN
18529,PFO1C,173243.607014914,2372.55089842208
18530,PFO1C,70270.646014545,1261.52025431904
18531,PFO1C,537761.125548229,8073.05881989847
18532,PFO1C,29775.2457862348,790.73932505162
18533,PFO1C,178612.424152882,3405.25908910654
18534,PFO1C,168330.855966762,2617.66041482387
18535,PFO1C,126760.494671891,2130.95303740193
18536,PFO1C,20822.154576276,648.152405107489
18537,PFO1C,313114.408927729,2981.4169863137
18538,PFO1C,290014.836997817,4105.93973916767
18539,PFO1C,456562.316038879,4155.42011294565
18540,PFO1C,78386.1697925466,1027.47541861135
18541,PFO1C,128537.059825247,1391.7661516047
18542,PFO1C,64331.2709416262,1553.93806734269
18543,PFO1C,33534.4955695883,701.744115800435
18544,PFO1C,472175.382842044,4819.67845028231
18545,PFO1C,27395.8870725295,654.081222376187
18546,PFO1C,29091.582742897,702.102798865014
18547,PFO1C,95860.5173965159,1369.19997996419
18548,PFO1C,18331.6142186392,507.84625683372
18549,PFO1C,75147.040578351,1192.31461596456
18550,PFO1C,354256.1522143,5250.15036534268
18551,PFO1C,531557.344082547,4588.24503904448
18552,PFO1C,16278.6010427189,488.324628592864
18553,PFO1C,36793.0404124318,720.558890470668
18554,PFO1C,168048.560386228,3854.09112147522
18555,PFO1C,20609.9980868884,596.692615083752
18556,PFO1C,38243.554582632,815.46915538673
18557,PFO1C,253186.41267824,3657.79540612166
18558,PFO1C,172851.191002984,3230.37246528041
18559,PFO1C,299150.773125848,2502.24676775171
18560,PFO1C,3811510.59690867,18780.5799996325
18561,PFO1C,142317.229617548,1480.15182725973
18562,PFO1C,65318.5531227888,1130.16069259314
18563,PFO1C,86081.2071827327,1902.6645682451
18564,PFO1C,166592.562732148,3235.2494012806
18565,PFO1C,24732.5662994994,629.75971399787
18566,PFO1C,62874.5717724036,1022.10054278227
18567,PFO1C,73495.3241835456,1791.11488279991
18568,PFO1C,20000.2591563548,612.51034202123
18569,PFO1C,63743.461262609,1208.31757239011
18570,PFO1C,70994.5375552018,1704.02563163316
18571,PFO1C,81697.2796902702,1591.95468447514
18572,PFO1C,31597.2080318152,674.832382998441
18573,PFO1C,126161.609765472,2785.78229619987
18574,PFO1C,1023243.36915671,14219.9860446559
18575,PFO1C,23004.5113050469,630.607691351738
18576,PFO1C,106606.373154921,1864.54106957464
18577,PFO1C,9587179.66477383,48150.1718841089
18578,PFO1C,81211.880538001,1262.2058440838
18579,PFO1C,81468.1388588913,1181.4781750067
18580,PFO1C,3185085.63497219,18021.0882926351
18581,PFO1C,283127.873909063,3624.69005769033
18582,PFO1C,4166913.56611268,30978.7261038167
18583,PFO1C,118040.531105674,2144.41134176246
18584,PFO1C,127792.332132382,3143.55993279863
18585,PFO1C,219357.532254263,2710.13343481186
18586,PFO1C,142814.270902342,2095.28044117272
18587,PFO1C,189663.411944683,2928.17068812088
18588,PFO1C,57214.9306488491,1362.99886872853
18589,PFO1C,409196.649029496,3681.56262276074
18590,PFO1C,17356.732941706,505.388018562247
18591,PFO1C,47415.5989948659,1538.74425549095
18592,PFO1C,121712.889985186,1458.14815716985
18593,PFO1C,73165.3346872221,1357.80195110434
18594,PFO1C,131405.061358055,3563.91192790201
18595,PFO1C,2653592.01602581,9816.74003644818
18596,PFO1C,155298.355283418,2096.51638907326
18597,PFO1C,130041.205176837,1873.15063652128
18598,PFO1C,459653.32094993,7699.00064567781
18599,PFO1C,232251.803125246,3516.70537703891
18600,PFO1C,309540.990561276,2387.38587081009
18601,PFO1C,507064.428539714,3353.41848024816
18602,PFO1C,748835.051419246,5886.60863362466
18603,PFO1C,1369902.84562133,7578.4606384513
18604,PFO1C,100952.320539054,1933.48995217263
18605,PFO1C,100080.536510636,2222.36158768689
18606,PFO1C,13417.0178858307,484.622161984184
18607,PFO1C,63601.1934164074,1139.95965614096
18608,PFO1C,220882.497844921,3788.60150914037
18609,PFO1C,107775.320543388,2617.82151443047
18610,PFO1C,42369.5277109991,840.650851114349
18611,PFO1C,530644.987544309,6403.69918785825
18612,PFO1C,403811.048246796,3192.06629503952
18613,PFO1C,65320.2007321967,990.072695100408
18614,PFO1C,491046.954600443,4012.112876391
18615,PFO1C,121034.201392431,1784.91063482204
18616,PFO1C,114147.631849289,2008.53922216477
18617,PFO1C,66391.6324151294,1646.90771922891
18618,PFO1C,83806.0791204841,1838.96763423768
18619,PFO1C,1377847.7955154,9534.16399761809
18620,PFO1C,552896.894380146,4573.19078224497
18621,PFO1C,480655.901041845,3414.35543612004
18622,PFO1C,544977.740029684,7801.00979973828
18623,PFO1C,347141.831502846,5444.94656423611
18624,PFO1C,160299657.235175,258384.147477169
18625,PFO1C,47905.8912631908,793.822847022289
18626,PFO1C,71838.6818946094,1449.56642284811
18627,PFO1C,33153.6684731381,659.358072982963
18628,PFO1C,520653.186104884,7493.74714607229
18629,PFO1C,503112.87121297,7177.17171474079
18630,PFO1C,743838.272754407,13325.0606902646
18631,PFO1C,476862.420981694,8712.24731264124
18632,PFO1C,144979.032700457,1603.57660081385
18633,PFO1C,992194.226490697,9857.36024364096
18634,PFO1C,81106.9425666638,1851.66816669853
18635,PFO1C,39250.1233793116,1164.78916069965
18636,PFO1C,309889.133181696,2059.49583515374
18637,PFO1C,134984.048328459,1608.17853651862
18638,PFO1C,217595.19724485,4086.36728953541
18639,PFO1C,9949.97446668489,408.14956480726
18640,PFO1C,54010.7047385655,900.892852796992
18641,PFO1C,95689.6266224926,1291.42296483378
18642,PFO1C,27075.8200320555,712.67780680163
18643,PFO1C,283269.160876269,4547.53958078524
18644,PFO1C,185855.840516387,1783.17975753374
18645,PFO1C,126637.233959974,1766.66575973837
18646,PFO1C,35745.0985188631,763.763746850585
18647,PFO1C,11698.3838892167,447.979558714274
18648,PFO1C,130853.982447593,2396.81575779156
18649,PFO1C,20482.7194420608,548.489849788298
18650,PFO1C,298142.650334245,3953.6987002926
18651,PFO1C,21648.0161093204,674.433957910559
18652,PFO1C,451872.285117423,5556.89451754475
18653,PFO1C,60130.8889723462,2001.85547874468
18654,PFO1C,2572281.97827843,19481.6656529755
18655,PFO1C,80330.1326257069,1969.25324116097
18656,PFO1C,280142.357265071,2393.34017437018
18657,PFO1C,63467.8241352924,1065.47036280188
18658,PFO1C,32266.9455066779,664.310174548024
18659,PFO1C,111267.704664927,1976.66809561544
18660,PFO1C,426926.014674069,5430.49741925302
18661,PFO1C,79841.9070412278,1329.23684429847
18662,PFO1C,316122.095488295,3872.45377453942
18663,PFO1C,83301948.1447087,122140.068085856
18664,PFO1C,50664.3047856861,938.318094883911
18665,PFO1C,214030.19073181,3388.06559503384
18666,PFO1C,270100.381906906,4151.07835563919
18667,PFO1C,2216633.63705558,10549.1303480244
18668,PFO1C,283688.375276297,4597.93023334231
18669,PFO1C,9014.44202970837,346.055469884979
18670,PFO1C,31105.5914801527,788.383188971333
18671,PFO1C,260921.976500283,3149.89774920472
18672,PFO1C,104825.74094441,2386.43633247967
18673,PFO1C,26334.0929911601,771.920958807866
18674,PFO1C,61416.2321448023,1348.78094007551
18675,PFO1C,119614.790460151,2005.04878281783
18676,PFO1C,211429.645177673,2936.99245447532
18677,PFO1C,716119.345418567,6901.71146987916
18678,PFO1C,20305.6817531386,559.199007645922
18679,PFO1C,111406.977509705,1348.43863309837
18680,PFO1C,42636.4395105165,849.750576843554
18681,PFO1C,397461.722313961,6410.15099431001
18682,PFO1C,95745.9776555611,1518.83029695475
18683,PFO1C,87523.8745965293,1256.43741522476
18684,PFO1C,598198.132365616,5726.52156089764
18685,PFO1C,103433.011798104,1826.81880266039
18686,PFO1C,330310.715413439,3372.75107236398
18687,PFO1C,2096939.76649625,14282.6809681309
18688,PFO1C,268894.475123349,2709.23116367822
18689,PFO1C,36646.4880997818,882.169760357257
18690,PFO1C,22288.0556173153,539.760642243619
18691,PFO1C,114004.872732161,1456.03909848573
18692,PFO1C,778013.846107424,11220.2970064966
18693,PFO1C,25958.396561676,645.312668718319
18694,PFO1C,121604.258439049,1807.44919446897
18695,PFO1C,29154.6670450042,952.943324165901
18696,PFO1C,140049.095755445,2160.37989558205
18697,PFO1C,348150.998447923,3729.76627315154
18698,PFO1C,66385.7054535632,1634.32637046426
18699,PFO1C,1271434.65021878,10853.9660079303
18700,PFO1C,333634.081211998,5731.02314405066
18701,PFO1C,575627.449600394,3302.08578424359
18702,PFO1C,60627.9118377412,1173.84864841829
18703,PFO1C,244529.198360342,4201.91398009285
18704,PFO1C,6632.65908070219,302.297912276473
18705,PFO1C,320155.392318876,3215.69038768701
18706,PFO1C,19774.342901499,515.393044182077
18707,PFO1C,71390.8472284489,1210.12162875611
18708,PFO1C,2187615.44180763,16729.0774788679
18709,PFO1C,52976.4934982404,852.807358233399
18710,PFO1C,26515.2428378961,594.874711717711
18711,PFO1C,1531643.96356401,9418.18392484772
18712,PFO1C,152101.445322767,2392.30825732404
18713,PFO1C,565847.631071425,3460.54206911948
18714,PFO1C,60851.1010866604,1179.09958388696
18715,PFO1C,105621.148203915,1276.77333780927
18716,PFO1C,498801.241637326,3782.5836404697
18717,PFO1C,128523.806779221,1452.23541773308
18718,PFO1C,6491436.3692767,42066.9279061451
18719,PFO1C,151886.67398242,3116.61827378729
18720,PFO1C,403317.360532227,2524.35750039829
18721,PFO1C,31410.3189326046,706.722355483531
18722,PFO1C,60971.5832173554,1172.99536044831
18723,PFO1C,492497.791375266,4052.70548680135
18724,PFO1C,182006.902831262,2403.11539772216
18725,PFO1C,209868.064861722,2014.25938628165
18726,PFO1C,60296.9205088866,1616.10610250323
18727,PFO1C,138961.01017619,1505.8481702166
18728,PFO1C,623072.544093891,5941.13704900263
18729,PFO1C,179490.678361292,2727.11907444591
18730,PFO1C,226486.271735886,2816.40155633483
18731,PFO1C,36604.4955718191,756.674177810835
18732,PFO1C,473233.187474226,5147.97005791514
18733,PFO1C,361402.983713167,3322.20955057973
18734,PFO1C,130465.500849251,1394.98112240996
18735,PFO1C,43551.1445716582,772.528853630212
18736,PFO1C,216481.606074908,3871.42008043194
18737,PFO1C,24878.4491214502,913.024828777472
18738,PFO1C,25994.3618941323,662.661203581709
18739,PFO1C,259550.632044653,4194.04519963538
18740,PFO1C,37318.3128949229,707.741188769089
18741,PFO1C,83011.1828560454,2059.41261056881
18742,PFO1C,2813256.34547494,9997.45196249272
18743,PFO1C,1557330.38809515,15373.7309779193
18744,PFO1C,121151.967581638,2861.82287696443
18745,PFO1C,149489.976333394,2164.25096537866
18746,PFO1C,33615.7320079918,693.959489327564
18747,PFO1C,444052.210412802,5741.39206275946
18748,PFO1C,168492.043265377,2670.08657866917
18749,PFO1C,155920.363357197,2149.04082657859
18750,PFO1C,514197.150739125,5661.8687981825
18751,PFO1C,2793381.45869525,13374.1367596672
18752,PFO1C,30616.703508481,668.875108944494
18753,PFO1C,34661.2251757704,866.234651801098
18754,PFO1C,32315.1740707553,979.535679448221
18755,PFO1C,177639.33376594,4272.80311577513
18756,PFO1C,77142.9497228598,1504.92558985614
18757,PFO1C,119374.264749071,1508.31656474671
18758,PFO1C,135343.540871467,2214.84085177044
18759,PFO1C,148659.043021479,1551.5019818412
18760,PFO1C,135673.38369589,2498.88330615166
18761,PFO1C,132301.37727788,3510.8347718287
18762,PFO1C,205194.05674055,1711.77413416576
18763,PFO1C,119750.282230221,1804.31293713199
18764,PFO1C,169959.291785296,2358.4435768824
18765,PFO1C,494755.420210825,5059.76949796529
18766,PFO1C,64383.1082855555,1164.98965163476
18767,PFO1C,147122.972306993,2834.14840340372
18768,PFO1C,178935.882679842,1960.90517822628
18769,PFO1C,31131.8636481239,815.189852164365
18770,PFO1C,13990.1737276383,448.515014990945
18771,PFO1C,230159.077561041,2430.28709613013
18772,PFO1C,241636.207751087,2675.94953675005
18773,PFO1C,44692.5079292429,781.057048645454
18774,PFO1C,17392.3369958797,525.367151346534
18775,PFO1C,940513.141474128,4691.04898200978
18776,PFO1C,64791.3361957196,1329.06163877162
18777,PFO1C,43099.280950764,906.647649101062
18778,PFO1C,9628.65968204317,401.905690915211
18779,PFO1C,258358.033601216,2885.97278992833
18780,PFO1C,575454.166153689,5475.95111443474
18781,PFO1C,37922.8630944225,830.828722793232
18782,PFO1C,82798.7218714891,1476.76185023797
18783,PFO1C,63641.1338447035,1279.07387760533
18784,PFO1C,822059.562067604,10975.7689222411
18785,PFO1C,92308.6045388524,1877.60849298742
18786,PFO1C,40309.1181928125,736.551040249164
18787,PFO1C,45731.682432079,795.829020371421
18788,PFO1C,177259.804421293,3363.62161254836
18789,PFO1C,33201.1711575753,694.380933022258
18790,PFO1C,519778.924056865,6480.09468135801
18791,PFO1C,687782.282384879,6166.64867083073
18792,PFO1C,238551.831839277,4492.9428945027
18793,PFO1C,17942.9167871034,633.850483416137
18794,PFO1C,94596.4390044989,2131.36127840498
18795,PFO1C,36465.7097977974,1011.55371826467
18796,PFO1C,265571.774058991,3081.02194474807
18797,PFO1C,168518.859544529,2901.90119358031
18798,PFO1C,29176.0827138741,645.169861095425
18799,PFO1C,380683.626437853,4542.04323652391
18800,PFO1C,60012.635871365,896.01210665156
18801,PFO1C,287096.070912092,3323.39307317904
18802,PFO1C,31784.5754242255,648.095636259961
18803,PFO1C,275133.24790731,2807.49661082079
18804,PFO1C,214501.738850326,3127.66933489509
18805,PFO1C,1677451.90992192,18825.4866704462
18806,PFO1C,50045.9731228067,1308.66685977581
18807,PFO1C,55720.0882819392,858.590200610863
18808,PFO1C,32721.5110497151,654.387466284779
18809,PFO1C,398443.853504738,5593.05405539447
18810,PFO1C,24909.9614938073,612.346888879528
18811,PFO1C,390016.456287679,3483.98316349725
18812,PFO1C,392483.726658213,3651.15680422352
18813,PFO1C,260430.004010938,2426.7575892382
18814,PFO1C,55954.1875687396,998.000049088054
18815,PFO1C,331532.666527114,2488.96354595515
18816,PFO1C,159057.926301746,2475.60142871074
18817,PFO1C,440414.595809134,4700.07187757066
18818,PFO1C,1318491.51110644,8336.34751533954
18819,PFO1C,112343.376562273,1428.6326607874
18820,PFO1C,36502.1869406295,787.36780903499
18821,PFO1C,30342.1255361866,696.664976408202
18822,PFO1C,99548.5777753561,1643.40336567447
18823,PFO1C,50215.3602578078,1582.50564094735
18824,PFO1C,79227.8720201301,1380.12966868307
18825,PFO1C,17449.2909133744,594.310741302789
18826,PFO1C,1919069.3384169,13373.8381964422
18827,PFO1C,19192.7613619005,507.785086681508
18828,PFO1C,131010.6993121,1790.92578658924
18829,PFO1C,14662.5689297115,461.348193631424
18830,PFO1C,92156.4250442085,1931.38813402572
18831,PFO1C,672295.296185931,9360.96007045264
18832,PFO1C,110657.538089226,2298.22504234135
18833,PFO1C,374093.955145227,3279.8064482236
18834,PFO1C,45375.612583668,1095.60768455001
18835,PFO1C,47762.7506602348,884.12003659941
18836,PFO1C,296141.191215564,2372.56565046404
18837,PFO1C,570675.271087724,6395.44240143678
18838,PFO1C,14458.3859060141,443.290457776957
18839,PFO1C,39718.9848472986,719.744921922087
18840,PFO1C,25821.8353314188,586.440649226011
18841,PFO1C,407057.449813947,3139.09650978833
18842,PFO1C,26462.7353748731,761.968304406611
18843,PFO1C,28413.3400932374,622.068345928221
18844,PFO1C,659097.829290648,5983.84550291587
18845,PFO1C,148107.66872235,2357.79537671843
18846,PFO1C,100486.134112281,1505.0023050333
18847,PFO1C,183557.026544958,2205.42578210275
18848,PFO1C,79196.2425491131,1377.47733580997
18849,PFO1C,33963.8577653066,918.934764642576
18850,PFO1C,745913.760999313,6550.76348321815
18851,PFO1C,23299.9661644901,563.023842281916
18852,PFO1C,53455.6439600695,1291.54913466979
18853,PFO1C,549125.180791698,8193.56742318813
18854,PFO1C,9549.12688984866,375.737439064925
18855,PFO1C,13396.8124091706,440.826599588145
18856,PFO1C,792553.454300801,11924.942512448
18857,PFO1C,184073.805385328,2515.55355958593
18858,PFO1C,719886.571729177,9240.58271461983
18859,PFO1C,850559.117539544,9551.62257522465
18860,PFO1C,127651.294372493,2004.9446257366
18861,PFO1C,673206.671250471,8230.53289443619
18862,PFO1C,83073.115505666,1181.39071704536
18863,PFO1C,73769.3226976256,1481.86791780064
18864,PFO1C,37026.3278861493,709.708128614485
18865,PFO1C,153410.772939888,1804.79399440581
18866,PFO1C,595581.985081954,5642.94773017334
18867,PFO1C,233565.059345189,2794.34498451011
18868,PFO1C,119338.141592863,1813.51919320046
18869,PFO1C,85401.7040070283,1415.84707384601
18870,PFO1C,220967.13096004,2761.73258506619
18871,PFO1C,24291.7043659195,734.64451508982
18872,PFO1C,101149.988362669,1958.70925302472
18873,PFO1C,18614.4261734291,560.127400148257
18874,PFO1C,218416.23361704,2613.27485075884
18875,PFO1C,42385.7844976313,803.595361733045
18876,PFO1C,124632.686087661,2338.52981093723
18877,PFO1C,178006.928696007,2718.4479492569
18878,PFO1C,172995.866057394,2148.23943727062
18879,PFO1C,19622.6713985874,506.358049394626
18880,PFO1C,137810.832972582,1532.94306159843
18881,PFO1C,42112.2444260806,861.947721909094
18882,PFO1C,435449.528868211,5802.06032750562
18883,PFO1C,281196.848926129,4296.58295839587
18884,PFO1C,54055.9119088628,1295.76385849686
18885,PFO1C,72401.6819831607,1218.91145680457
18886,PFO1C,8939021.8795186,25411.2147469138
18887,PFO1C,2021899.95567149,5397.91756338661
18888,PFO1C,31891.2158606526,744.410008978043
18889,PFO1C,1691917.08686783,9353.42894844059
18890,PFO1C,38559.277839245,740.233114990357
18891,PFO1C,135645.458223402,3100.10631728893
18892,PFO1C,944345.493936727,4767.66334019126
18893,PFO1C,59645.4129880761,941.169081689506
18894,PFO1C,14314.0219197288,441.782998845064
18895,PFO1C,236306.53019047,4510.48283998874
18896,PFO1C,118355.890309725,2203.67005664279
18897,PFO1C,63663.0920971463,1151.78374617606
18898,PFO1C,23363.8124720368,614.377710176885
18899,PFO1C,18806.8842496129,550.775974740831
18900,PFO1C,510358.208783639,6738.94349074157
18901,PFO1C,18671.5645544941,539.909918537117
18902,PFO1C,36864.5039865859,777.680243408059
18903,PFO1C,268483.805376862,3028.74669292887
18904,PFO1C,14052.7901939658,431.597674179346
18905,PFO1C,70588.2517887315,1339.57954854276
18906,PFO1C,17544.6134429373,500.892278363517
18907,PFO1C,28692.5013619103,704.606359407599
18908,PFO1C,12494.7011359714,409.228332667622
18909,PFO1C,101856.724200243,2302.76650563249
18910,PFO1C,388896.709430825,6510.83497203561
18911,PFO1C,29778706.2396867,47351.9200035504
18912,PFO1C,17135.272821806,481.292894776485
18913,PFO1C,62303.3060588696,913.28633557947
18914,PFO1C,253491.879371521,2922.10840716323
18915,PFO1C,642651.042443784,4459.45863522097
18916,PFO1C,244109.932068517,2468.27563013798
18917,PFO1C,260686.328132749,4494.14717864801
18918,PFO1C,36278.8134794224,700.5442364068
18919,PFO1C,40324.4823973149,955.185168549462
18920,PFO1C,34421.075893655,995.011456924992
18921,PFO1C,336831.688537083,2984.89085580784
18922,PFO1C,140281.753366771,2384.09197923772
18923,PFO1C,46977.1357733583,940.162831508215
18924,PFO1C,69378.2133399504,1050.70106654391
18925,PFO1C,481712.527125058,5821.56055452445
18926,PFO1C,51440.898621662,967.488301438
18927,PFO1C,68127.3070455857,1028.41456475242
18928,PFO1C,65005.7941107091,1475.12100644748
18929,PFO1C,138012.262529958,1385.50252057124
18930,PFO1C,163505.755926992,2018.22089160136
18931,PFO1C,11063.2744251465,387.519618191864
18932,PFO1C,513113.147539768,4400.93591943964
18933,PFO1C,49850.8661223184,1310.19083857937
18934,PFO1C,20438601.6402674,38068.0291183622
18935,PFO1C,9852.58520349332,381.164277339145
18936,PFO1C,44409.5339054317,1220.92213426772
18937,PFO1C,1130.70708110562,392.968176130776
18938,PFO1C,11511.1847217911,417.712343899078
18939,PFO1C,122264.495710317,1590.47965501866
18940,PFO1C,915932.002614006,10233.7645380699
18941,PFO1C,33243.8624474442,673.598140721963
18942,PFO1C,92578.3479079045,2521.71980551725
18943,PFO1C,39764.6679545849,813.419203213463
18944,PFO1C,66262.2086166251,1554.28072230918
18945,PFO1C,102545.322330916,1836.17570674855
18946,PFO1C,24392.7103901015,578.181547722954
18947,PFO1C,900379.581251381,8539.84789799515
18948,PFO1C,36100.1654032453,722.155296934925
18949,PFO1C,85598.6038318823,1194.78773406002
18950,PFO1C,4810228.64896057,13933.4294381196
18951,PFO1C,307702.944844119,3957.32118660784
18952,PFO1C,471343.956046368,6062.06342217314
18953,PFO1C,35317.9909517571,713.159360241926
18954,PFO1C,144607.307697034,2359.32048903852
18955,PFO1C,613930.127594854,8016.20093026228
18956,PFO1C,2872597.06258308,16349.1854039932
18957,PFO1C,822828.765072199,8578.24392060276
18958,PFO1C,86316.5998508301,2085.61478100901
18959,PFO1C,25464.1458216048,916.470642727685
18960,PFO1C,23778.7361568145,653.810699735512
18961,PFO1C,70253.7735892188,1458.49457958714
18962,PFO1C,268038.95209804,2379.95084177652
18963,PFO1C,187202.380112055,2255.05454264779
18964,PFO1C,75852.7100202645,2035.10269044183
18965,PFO1C,91462.7457970645,1490.25437351287
18966,PFO1C,352935.061244779,4274.99751041084
18967,PFO1C,15083.4045775212,466.912936798976
18968,PFO1C,84041.7724235045,1408.92702102227
18969,PFO1C,26203.9472439261,600.639285972703
18970,PFO1C,27431.4902087606,614.85246383641
18971,PFO1C,80522.696740354,1109.71873893765
18972,PFO1C,40223.824775516,838.070454779155
18973,PFO1C,58976.4399615127,1323.75612612737
18974,PFO1C,36753.9867716989,737.108443297764
18975,PFO1C,1133308.78251446,7474.0335869083
18976,PFO1C,21648.841941049,568.544456406148
18977,PFO1C,20492.4310562452,647.52182503359
18978,PFO1C,6323.47422740994,298.46605838344
18979,PFO1C,51334.1559353301,1266.4095990222
18980,PFO1C,253288.962556652,4815.30953986959
18981,PFO1C,81402.629630443,1832.84923981429
18982,PFO1C,22288.5838975382,753.841823719135
18983,PFO1C,1183252.13818281,9758.36204165141
18984,PFO1C,27766.2139935495,630.640001692739
18985,PFO1C,15926.0425898459,512.142100699648
18986,PFO1C,256918.255938886,3671.6092639348
18987,PFO1C,34298.4747101009,732.509819843197
18988,PFO1C,82603.3218599635,1339.83764167766
18989,PFO1C,12666.8333921749,506.348501356664
18990,PFO1C,1088468.6461031,11559.175746746
18991,PFO1C,79208.1081127761,1777.51420493899
18992,PFO1C,309368.936906061,5315.97007053317
18993,PFO1C,125561.716850646,1650.78544411138
18994,PFO1C,253513.043193665,2280.42087391176
18995,PFO1C,388535.888117561,4092.49403708442
18996,PFO1C,43643.3639733059,1301.39628411052
18997,PFO1C,33846.504379401,742.46262104995
18998,PFO1C,16133.0919062378,480.437579594336
18999,PFO1C,107741.228982163,2071.53856101773
19000,PFO1C,1350925.94328535,12960.6986766875
19001,PFO1C,147924.524676566,1825.30289746831
19002,PFO1C,287735.646617367,5166.73516856369
19003,PFO1C,889522.051582784,4830.35309970936
19004,PFO1C,47727.6200645082,1106.32134579174
19005,PFO1C,3316948.4999788,21215.7361955917
19006,PFO1C,66680.9097108532,1272.25570190248
19007,PFO1C,652533.715998948,6489.16484316378
19008,PFO1C,1252175.92925858,9381.36582804609
19009,PFO1C,163041.322140431,1826.73025345383
19010,PFO1C,427536.161428969,4670.03357244065
19011,PFO1C,237691.716347527,2335.78467324482
19012,PFO1C,77347.8683531276,1347.54819220881
19013,PFO1C,23676.4616116713,687.089682719529
19014,PFO1C,382687.937604435,5029.17640693958
19015,PFO1C,897039.521799994,7017.9941655821
19016,PFO1C,916615.097015094,10966.4206604027
19017,PFO1C,3552262.38001312,10767.5372430618
19018,PFO1C,34119.4043661694,845.500024720129
19019,PFO1C,60547.6601063404,1320.03300811121
19020,PFO1C,29266.2468092453,653.129168810529
19021,PFO1C,32290.8548298817,685.050745283284
19022,PFO1C,75031.9339751133,1618.36673559806
19023,PFO1C,260388.471576521,2493.97537988465
19024,PFO1C,17376.6131041019,603.721595378849
19025,PFO1C,23925.4939690223,736.06020401535
19026,PFO1C,877711.154193218,9029.81072827196
19027,PFO1C,17179.6633070248,509.596290569857
19028,PFO1C,242744.981700194,2508.47230765575
19029,PFO1C,772994.156073368,8584.21444984994
19030,PFO1C,229101.978947711,2701.25314199338
19031,PFO1C,233400.649662812,2654.48846220074
19032,PFO1C,20454.772815883,602.172615453477
19033,PFO1C,27546.8208223402,710.831285402167
19034,PFO1C,57578.4319647704,1038.75695932546
19035,PFO1C,966624.906991718,4920.94572906069
19036,PFO1C,36405.4149533162,934.489622545439
19037,PFO1C,50098.149145741,870.875921624288
19038,PFO1C,775518.943574567,10801.1936052221
19039,PFO1C,23544.8279324271,692.649089476914
19040,PFO1C,1220489.3280364,6415.70493277405
19041,PFO1C,295029.984753903,2590.9024229728
19042,PFO1C,15529532.3075758,42179.3127088024
19043,PFO1C,35291.0836463999,796.952811595408
19044,PFO1C,539790.315577005,9143.86046693255
19045,PFO1C,289408.869634537,3349.78992078895
19046,PFO1C,47662.1417193176,1127.41925315359
19047,PFO1C,172474.885935195,2722.04622910492
19048,PFO1C,16444.7808021261,470.965950695175
19049,PFO1C,6763368.45800029,27043.1762742495
19050,PFO1C,64243.0548857496,1402.19624299161
19051,PFO1C,155456.682457411,2570.8578548635
19052,PFO1C,67892.8499211728,1268.80590612186
19053,PFO1C,458559.408328582,3118.50740568509
19054,PFO1C,184450.294245131,3386.20466179281
19055,PFO1C,586538.488617235,5875.76496986684
19056,PFO1C,49284.641831988,982.663263112055
19057,PFO1C,282654.569979676,6005.40365186015
19058,PFO1C,478875.21687533,5485.47131483187
19059,PFO1C,2149455.44073972,8354.9114569469
19060,PFO1C,199553.576352905,2915.34345426575
19061,PFO1C,264384.409071802,2679.80275411387
19062,PFO1C,115355.89005688,1880.10332590987
19063,PFO1C,7870.97659259173,327.492841736253
19064,PFO1C,42444.198636959,860.198526292664
19065,PFO1C,49798.5172597681,997.408843637109
19066,PFO1C,107248.249027233,1740.89026314057
19067,PFO1C,47084.5142368805,1070.1935604289
19068,PFO1C,13185.2870584999,416.646358314307
19069,PFO1C,396974.808904383,4177.0092885427
19070,PFO1C,79097.0508425334,1395.80613335155
19071,PFO1C,201570.008686357,2062.40650574106
19072,PFO1C,165379.713850892,3247.63502002715
19073,PFO1C,423231.635650199,6456.72598673503
19074,PFO1C,109137.843007707,1225.51408889336
19075,PFO1C,86390.351106527,2084.25063627926
19076,PFO1C,17757.5348618228,587.658138424865
19077,PFO1C,596002.503370212,7408.02012212142
19078,PFO1C,34683.4715265676,839.288402060183
19079,PFO1C,234758.901278321,3848.75906581996
19080,PFO1C,13537.5134702835,496.371484444616
19081,PFO1C,292431.654485098,5597.12955344981
19082,PFO1C,305245.763329405,3593.43156901203
19083,PFO1C,32112.2128734476,1183.08375016285
19084,PFO1C,40439.4989409966,833.713834553402
19085,PFO1C,143362.442044345,1950.55394562485
19086,PFO1C,359252.175387508,3261.95647491506
19087,PFO1C,136813.262776174,2027.39231103127
19088,PFO1C,185164.669645856,2301.70081838227
19089,PFO1C,54730.2119448052,1301.79950222482
19090,PFO1C,34053.6411634096,923.549405889244
19091,PFO1C,19396.4293293242,553.819426701205
19092,PFO1C,12629.1551939342,487.254496966236
19093,PFO1C,16487.1777980663,508.712286446513
19094,PFO1C,20935.6612201859,528.078645770997
19095,PFO1C,3444024.22750906,28387.2325844585
19096,PFO1C,39296.0018732332,742.576778956173
19097,PFO1C,11702.9992142898,396.037618850791
19098,PFO1C,149063.19031266,2590.01547392997
19099,PFO1C,121998.885420215,2373.44229632654
19100,PFO1C,124177.073249876,1583.65048771136
19101,PFO1C,55855.5014185672,1511.46592161414
19102,PFO1C,11415.1148458306,455.590644100775
19103,PFO1C,36988.630261227,725.122416627813
19104,PFO1C,927862.404005817,12898.9645845269
19105,PFO1C,51256.1870071259,888.36190475908
